website,interview_difficulty,ceo_name,nb_c_jobs,company_description,registered_employer,benefits_below,similar_companies,acquired_by,founded,affiliated_company,nb_ratings_ceo,stars,nb_c_reviews_detailled,size,nb_c_interviews,friend_recommend,url,benefits_above,employer_id,revenue,headquarters,competitors,company_name,nb_c_salaries,awards,ceo_rating,type,industry,operated_by,headquarters_city,headquarters_state,nb_awards_after_2000,has_website,ticker
www.monarchcement.com,,Walter H. Wulf Jr.,,"Monarch's chrysalis is made of stone. The Monarch Cement Company quarries clay, limestone, and gypsum near its Kansas plant to make portland cement, ready-mixed concrete, and other building materials. It can produce more than 1 million tons of cement annually and serves customers in Kansas, Iowa, southeast Nebraska, western Missouri, northwest Arkansas, and northern Oklahoma. Its Monarch-brand portland cement is used in the production of ready-mixed concrete for constructing highways, bridges, and buildings. Chairman and president Walter Wulf Jr. and vice chair Byron Radcliff respectively control about 9% and 10% of the company.",Unclaimed Profile,,"Cliffs Natural Resources,Newmont Mining,Silver Wheaton,US Silica,Vulcan Materials,Alliance Resource,Kloeckner Metals",,1913.0,,1,1.0,1,500 to 999 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Monarch-Cement-EI_IE6916.11,25.htm",,6916,$100 to $500 million (USD) per year,"Humboldt, KS","Lafarge North America,Buzzi Unicem USA,Holcim",Monarch Cement,1.0,,,Company - Public with Ticker,Mining & Metals,,Humboldt,KS,0.0,1,MCEM
,,,,,Unclaimed Profile,,"Edison Chouest Offshore,Seaspan,Frontline,Kirby Corporation,Kirby Inland Marine,Genesis ATC,Ingram Barge",,,,0,5.0,1,6 to 15 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Mail-and-More-Etc-EI_IE729736.11,28.htm",,729736,Unknown / Non-Applicable per year,"Tomball, TX",Unknown,"Mail & More, Etc.",,,,Company - Private,Transportation & Logistics,,Tomball,TX,0.0,0,
www.inventionland.com,,George Davison,,,Unclaimed Profile,,"Sea World,American Museum of Natural History,Busch Gardens,Universal Studios Hollywood,Main Event,Art Institute of Chicago,Moma,Knott's Berry Farm,Cedar Fair,Georgia Aquarium",,,,1,2.0,1,150 to 499 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Inventionland-EI_IE775381.11,24.htm",,775381,Unknown / Non-Applicable per year,"Pittsburgh, PA",Unknown,Inventionland,,,,Company - Private,"Arts, Entertainment & Recreation",,Pittsburgh,PA,0.0,1,
www.klmcreative.com,,Kevin Martin,,,Unclaimed Profile,,"Convergys,Vector Marketing,Infinite Direct,AlliedBarton,Securitas Security Services USA,KellyMitchell Group,Mu Sigma,R.R. Donnelley,Ogilvy & Mather,Acosta,Epsilon,Pitney Bowes",,,,0,2.5,2,16 to 50 Employees,,50.0,"http://www.glassdoor.com/Overview/Working-at-KLM-Creative-EI_IE228961.11,23.htm",,228961,Unknown / Non-Applicable per year,"Douglas, MI",Unknown,KLM Creative,,,,Company - Private,Business Services,,Douglas,MI,0.0,1,
www.keytronicems.com,3.0,Jack Oehlke,,,Unclaimed Profile,,"Cree,InvenSense,Texas Instruments,Corning,Emerson,Micron Technology,National Instruments,Flextronics",,,,3,3.3,7,1000 to 5000 Employees,1.0,58.0,"http://www.glassdoor.com/Overview/Working-at-KeytronicEMS-EI_IE155099.11,23.htm",,155099,$100 to $500 million (USD) per year,"Spokane Valley, WA",Unknown,KeytronicEMS,8.0,,,Company - Public with Ticker,Manufacturing,,Spokane Valley,WA,0.0,1,KTCC
www.iallergy.com,,Joseph Elbaum,,,Unclaimed Profile,,"Nordstrom,Kohl's,J. C. Penney,Victoria's Secret Stores,Barnes & Noble,The Gap,Ross Stores",,,,1,5.0,2,6 to 15 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-iAllergy-EI_IE661575.11,19.htm",,661575,Less than $1 million (USD) per year,"Gaithersburg, MD",Unknown,iAllergy,,,100.0,Company - Private,Retail,,Gaithersburg,MD,0.0,1,
www.appelfarm.org,,,,,Unclaimed Profile,,"American Red Cross,American Cancer Society,Planned Parenthood,Boys & Girls Clubs,United Way,Habitat for Humanity,Wounded Warrior Project,Easter Seals,International Rescue Committee",,,,0,5.0,1,16 to 50 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Appel-Farm-Arts-and-Music-Center-EI_IE951368.11,43.htm",,951368,Unknown / Non-Applicable per year,"Elmer, NJ",Unknown,Appel Farm Arts & Music Center,,,,Nonprofit Organization,Non-Profit,,Elmer,NJ,0.0,1,
www.drbinkowski.com,,Michelle Binkowski,,,Unclaimed Profile,,"HCR ManorCare,BAYADA Home Health Care,Fresenius Medical Care - North America,Genesis HealthCare,Brookdale Senior Living,Quest Diagnostics,Express Scripts",,,,0,1.0,1,1 to 5 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Dr-Michelle-Binkowski-EI_IE698890.11,32.htm",,698890,Unknown / Non-Applicable per year,"Encinitas, CA",Unknown,Dr. Michelle Binkowski,,,,Private Practice / Firm,Health Care,,Encinitas,CA,0.0,1,
www.marinsunfarms.com,,David Evans,,,Unclaimed Profile,,"Murphy-Brown,Harris Ranch Beef Company,Aviagen,M&M Meat Shops,Texpac Hide and Skin,Smith Brothers Farms",,,,1,1.0,2,50 to 149 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Marin-Sun-Farms-EI_IE802876.11,26.htm",,802876,Unknown / Non-Applicable per year,"San Francisco, CA",Unknown,Marin Sun Farms,,,,Company - Private,Agriculture & Forestry,,San Francisco,CA,0.0,1,
www.trysparq.com,,Jason Girdner,,"SPARQ is a dedicated automotive social media service that generates stronger leads and better results.Planned, designed, and fine-tuned for the Tier 3 automotive industry, no other social media service understands your needs like SPARQ. We meet with our clients, customize your key points into original creative, and manage your message from start to finish.It’s an all-new service for a rapidly changing industry. When it comes to staying ahead of the curve – and the competition – trust the service that’s built from the ground-up for you and your industry.",Engaged Employer,,"Epic Systems Corporation,Dell",,2014.0,,0,4.3,3,1 to 5 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-SPARQ-Tech-EI_IE893823.11,21.htm",,893823,Unknown / Non-Applicable,"Lakewood, CO","Digital Air Strike,SOCIALDEALER,Socialups",SPARQ Tech,1.0,,,Company - Private,Information Technology,,Lakewood,CO,0.0,1,
www.co.sarasota.fl.us/es-fire,3.0,,,,Unclaimed Profile,,"New York City Department of Health & Mental Hygiene,FDNY,City of Austin Texas",,,,0,4.0,1,Unknown,1.0,100.0,"http://www.glassdoor.com/Overview/Working-at-Sarasota-County-Fire-Department-EI_IE190426.11,42.htm",,190426,Unknown / Non-Applicable per year,"Sarasota, FL",Unknown,Sarasota County Fire Department,1.0,,,Government,Government,,Sarasota,FL,0.0,1,
www.newamsterdamnyc.com,,Richard P. Rubinstein,,"New Amsterdam Entertainment is an independent developer and producer of feature films, miniseries, TV movies, and other media. Its titles include the hit syndicated TV series Tales from the Darkside; the theatrical release (by Paramount) of the movie version of Stephen King's Pet Sematary; as well as the 2004 remake of Dawn of the Dead (co-produced with Strike Entertainment and Universal Studios). The company was founded in 1995 by Richard P. Rubinstein, former CEO of Laurel Entertainment.",Unclaimed Profile,,"Walt Disney Company,ESPN,DreamWorks Animation,Pandora,Universal Studios,CBS Corp,BuzzFeed,Viacom,Wolters Kluwer,Disney Studios,New York Times",,,,1,5.0,1,1 to 5 Employees,,,"http://www.glassdoor.com/Overview/Working-at-New-Amsterdam-Entertainment-EI_IE38384.11,38.htm",,38384,Less than $1 million (USD) per year,"New York, NY","First Look Studios,Imagine Entertainment,IFC Companies",New Amsterdam Entertainment,,,100.0,Company - Private,Media,,New York,NY,0.0,1,
www.choctawnation.com,2.5,,,,Unclaimed Profile,,"Choctaw Casino and Resorts,Choctaw Nation Health Services Authority,US Department of Veterans Affairs,TSA (Transportation Security Administration),FBI,CIA,US Marine Corps,Federal Government,IRS",,1906.0,,0,4.5,4,5000+ Employees,2.0,100.0,"http://www.glassdoor.com/Overview/Working-at-Choctaw-Nation-of-Oklahoma-EI_IE268777.11,37.htm",,268777,Less than $1 million (USD) per year,"Durant, OK",Unknown,Choctaw Nation of Oklahoma,11.0,,,Company - Private,Government,,Durant,OK,0.0,1,
www.princetonproperties.com,3.0,,,,Unclaimed Profile,,"Keller Williams,Redfin,Public Storage,Holiday Retirement,Marcus & Millichap,Equity Residential,Coldwell Banker,AvalonBay,Simon Property Group",,,,0,4.0,1,150 to 499 Employees,1.0,100.0,"http://www.glassdoor.com/Overview/Working-at-Princeton-Properties-EI_IE600259.11,31.htm",,600259,$5 to $10 million (USD) per year,"Lowell, MA",Unknown,Princeton Properties,2.0,,,Other Organization,Real Estate,,Lowell,MA,0.0,1,
www.skytanking.com,1.0,Paul Workman,,,Unclaimed Profile,,"IndianOil Skytanking,Tesla Motors,Ford Motor Company,Toyota,FCA Fiat Chrysler Automobiles,UTC Aerospace Systems,Westport Innovations,Honda,Harley-Davidson,Continental,BMW",,,,1,2.7,5,150 to 499 Employees,1.0,54.0,"http://www.glassdoor.com/Overview/Working-at-Skytanking-EI_IE299695.11,21.htm",,299695,$25 to $50 million (USD) per year,"Fort Lauderdale, FL",Unknown,Skytanking,4.0,,100.0,Company - Private,Manufacturing,,Fort Lauderdale,FL,0.0,1,
www.stormwatches.com,,,,,Unclaimed Profile,,"i2i Events,Polo Ralph Lauren,Under Armour,Nestlé Purina PetCare,GoPro",,,,0,3.7,4,50 to 149 Employees,,72.0,"http://www.glassdoor.com/Overview/Working-at-Storm-EI_IE465527.11,16.htm",,465527,Unknown / Non-Applicable per year,"London, United Kingdom",Unknown,Storm,2.0,,,Company - Private,Manufacturing,,London,United Kingdom,0.0,1,
www.i-cmg.com,,James W. Felts,,"Comag Marketing Group (CMG) encourages consumers to get between its clients' covers. The sales and marketing organization provides clients -- mostly publishers of major US magazines -- with sales, marketing, distribution, and promotional services. CMG also offers newsstand circulation services, helping retailers manage and merchandise its clients' products. The company reaches consumers at the point-of-sale in more than 150,000 outlets in the US and Canada and on newsstands in 100-plus countries worldwide. CMG, which operates from offices in New Jersey, New York, and North Carolina, is a joint venture of publishing giants Advance Magazine Publishers (doing business as Condé Nast) and Hearst.",Unclaimed Profile,,"H&R Block,KBR,RGP",,2000.0,,4,3.3,12,150 to 499 Employees,,38.0,"http://www.glassdoor.com/Overview/Working-at-Comag-Marketing-Group-EI_IE17181.11,32.htm",,17181,$25 to $50 million (USD) per year,"Princeton, NJ","Levy Home Entertainment,Jim Pattison Group,Kable News Company",Comag Marketing Group,8.0,,22.0,Company - Private,Accounting & Legal,,Princeton,NJ,0.0,1,
www.littlesprouts.com,,,,,Unclaimed Profile,,"Bright Horizons Family Solutions,Kindercare,Sprouts Farmers Market",,,,0,2.8,5,50 to 149 Employees,,59.0,"http://www.glassdoor.com/Overview/Working-at-Little-Sprouts-EI_IE451158.11,25.htm",,451158,$5 to $10 million (USD) per year,"Lawrence, MA",Unknown,Little Sprouts,4.0,,,Company - Private,Unknown,,Lawrence,MA,0.0,1,
www.fplassociates.com,1.0,Bill Ferguson,,"Through operating companies Ferguson Partners and FPL Associates, FPL Advisory Group provides consulting services primarily to the financial services and real estate industries. Ferguson Partners offers executive recruiting and other related human resources services, including succession planning and board assessments. FPL Associates advises clients in three practice areas: general consulting (strategic planning and organizational effectiveness), executive compensation (benchmarking and program design), and finance (merchant banking, transaction advisory, and financial consulting). Headquartered in Chicago, the company has additional locations in London, New York, San Francisco, and Tokyo.",Unclaimed Profile,,"NextEra Energy, Inc.,Booz Allen Hamilton,CGI,Slalom Consulting,Activision Blizzard,ZS Associates,Advisory Board",,,,0,3.0,1,16 to 50 Employees,1.0,,"http://www.glassdoor.com/Overview/Working-at-FPL-Advisory-Group-EI_IE32636.11,29.htm",,32636,$1 to $5 million (USD) per year,"Chicago, IL","Booz Allen Hamilton,McKinsey & Company,Oliver Wyman",FPL Advisory Group,,,,Company - Private,Business Services,,Chicago,IL,0.0,1,
,,John A. Mundell,,,Unclaimed Profile,,"Booz Allen Hamilton,Slalom Consulting,Activision Blizzard,Advisory Board",,,,4,4.5,4,Unknown,1.0,100.0,"http://www.glassdoor.com/Overview/Working-at-Mundell-and-Associates-EI_IE113867.11,33.htm",,113867,Unknown / Non-Applicable per year,,Unknown,Mundell & Associates,7.0,,100.0,Other Organization,Business Services,,,,0.0,0,
www.tyson.com/corporate/b2b/freshmeats,2.3,Noel White,,"That steak that you're going to dig into tonight may very well have come from Tyson Fresh Meats. As a top US processor of beef and pork, Tyson slaughters and sells fresh beef and pork and case-ready ground beef and pork products. Its brand names include Chairman's Reserve Beef and Supreme Tender Pork. Its customers include the US food retailers, foodservice operators, and meat processors. Tyson does not raise its own cattle, but has buyers who purchase on the open market. It has swine buyers as well; however, it does raise some of its own pigs. Non-edible animal remains are processed and sold to manufacturers of animal feed, leather, and pharmaceuticals.",Unclaimed Profile,,"Tyson Foods,Centura Health,Walmart,Hillshire Brands,Tysons Ford,ConAgra Foods,Electrolux,Thermo Fisher Scientific,Amazon.com,Cargill Meat Solutions,Smithfield Foods,JBS USA Holdings, Inc.",,2001.0,,7,3.0,25,5000+ Employees,6.0,51.0,"http://www.glassdoor.com/Overview/Working-at-Tyson-Fresh-Meats-EI_IE342.11,28.htm",,342,$5 to $10 billion (USD) per year,"Dakota Dunes, SD","Smithfield Foods,Cargill Meat Solutions",Tyson Fresh Meats,11.0,,87.0,Subsidiary or Business Segment,Manufacturing,,Dakota Dunes,SD,0.0,1,
www.alphacloudlabs.com,3.0,,,,Unclaimed Profile,,"Collabera,Akamai,CACI International,Tech Mahindra,CompuCom,Sapient",,,,0,4.0,1,50 to 149 Employees,3.0,100.0,"http://www.glassdoor.com/Overview/Working-at-Alpha-Cloud-Labs-EI_IE501196.11,27.htm",,501196,Unknown / Non-Applicable per year,"Chennai, India",Unknown,Alpha Cloud Labs,,,,Unknown,Information Technology,,Chennai,India,0.0,1,
www.smseafood.com,,,,,Unclaimed Profile,,Pucci Foods,,,,0,4.0,1,150 to 499 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Santa-Monica-Seafood-EI_IE370689.11,31.htm",,370689,$25 to $50 million (USD) per year,"Rancho Dominguez, CA",Unknown,Santa Monica Seafood,2.0,,,Company - Private,Agriculture & Forestry,,Rancho Dominguez,CA,0.0,1,
www.transinttrucking.com,,Danny Daniel,,,Unclaimed Profile,,"Con-way Freight,Knight Transportation,ABF Freight,Transport Corporation of America,Averitt Express",,,,0,1.0,1,6 to 15 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Trans-International-Trucking-EI_IE808257.11,39.htm",,808257,Unknown / Non-Applicable per year,"San Pedro, CA",Unknown,Trans International Trucking,,,,Company - Public,Transportation & Logistics,,San Pedro,CA,0.0,1,
www.securtec1.com,,,,,Unclaimed Profile,,"Universal Protection Service,Vivint,Tyco,U.S. Security Associates,GEO Group,Detector Electronics,Dunbar Armored",,,,0,1.0,1,6 to 15 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Securtec-EI_IE608530.11,19.htm",,608530,Unknown / Non-Applicable per year,"Mundelein, IL",Unknown,Securtec,,,,Company - Public,Business Services,,Mundelein,IL,0.0,1,
www.mediacurrent.com,3.0,Paul Chason,,"Mediacurrent helps organizations architect highly impactful Drupal websites. We are home to an elite team of web specialists, who are recognized thought leaders in their profession. Mediacurrent has a successful track record of helping some of the most name recognizable brands in the world adopt Drupal. Mediacurrent's service offerings allow us to be a single source partner for Drupal development, design, digital strategy, and training. We also offer on-going Drupal support and maintenance options. The quality of our work allows organizations to save significant money over time.",Engaged Employer,,"Acquia,Phase2 Technology,Infosys,Collabera,Akamai,CACI International,CompuCom,Sapient",,,,6,4.5,7,16 to 50 Employees,2.0,89.0,"http://www.glassdoor.com/Overview/Working-at-Mediacurrent-EI_IE778737.11,23.htm",,778737,$1 to $5 million (USD) per year,"Alpharetta, GA",Unknown,Mediacurrent,,,100.0,Company - Private,Information Technology,,Alpharetta,GA,0.0,1,
www.dekkerltd.com,,Simon Dekker,,,Unclaimed Profile,,"Apple,Hewlett-Packard,Uber,Epic Systems Corporation,Dell",,,,0,3.0,1,16 to 50 Employees,1.0,,"http://www.glassdoor.com/Overview/Working-at-Dekker-EI_IE725762.11,17.htm",,725762,Unknown / Non-Applicable per year,"Ontario, CA",Unknown,Dekker,,,,Company - Private,Information Technology,,Ontario,CA,0.0,1,
www.fayetteregional.org,3.0,,,,Unclaimed Profile,,"HCR ManorCare,BAYADA Home Health Care,Fresenius Medical Care - North America,DaVita,Genesis HealthCare,Brookdale Senior Living,Quest Diagnostics,Express Scripts",,,,0,2.4,2,500 to 999 Employees,1.0,47.0,"http://www.glassdoor.com/Overview/Working-at-Fayette-Regional-Health-System-EI_IE121589.11,41.htm",,121589,$50 to $100 million (USD) per year,"Connersville, IN",Unknown,Fayette Regional Health System,5.0,,,Hospital,Health Care,,Connersville,IN,0.0,1,
www.barthindustries.com,1.0,Clark Neft,,"Barth Industries Co. is a world class provider of special machines, precision components & fabricated systems. We partner with companies in a wide range of industries to optimize manufacturing through innovative design, consistent service and manufacturing.",Unclaimed Profile,,"Johnson Controls,Stratasys,Parker Hannifin,Goodyear,Ingersoll Rand,Michigan Talent Bank,International Paper",,1914.0,,0,3.7,3,50 to 149 Employees,1.0,67.0,"http://www.glassdoor.com/Overview/Working-at-Barth-Industries-EI_IE335456.11,27.htm",,335456,$10 to $25 million (USD) per year,"Cleveland, OH",Unknown,Barth Industries,1.0,,,Company - Private,Manufacturing,,Cleveland,OH,0.0,1,
